kodi_projekti,viti_fiskal,vlera_planifikuar_fillestare,vlera_miratuar_aktuale,perfshin_tvsh,vlera_disbursuar,data_miratimit_buxhetit,data_rishikimit_fundit
PRJ-004478,2025,92397.6,96061.64,True,,2025-07-31 09:00:00,2025-10-06 09:00:00
PRJ-004479,2025,19024552.8,22278892.32,True,,2025-08-15 09:00:00,2025-10-06 09:00:00
PRJ-004480,2025,,,,,,
PRJ-004481,2025,,,,,,
PRJ-004482,2025,12912343.2,12912343.2,True,,2025-08-23 09:30:00,
PRJ-004483,2025,,,,,,
PRJ-004484,2025,,,,,,
PRJ-004485,2025,,,,,,
PRJ-004486,2025,4869999.6,4869999.6,True,,2025-08-04 08:30:00,
PRJ-004487,2025,2999400.0,2999400.0,True,,2025-07-28 09:00:00,
PRJ-004488,2025,2509920.0,2509920.0,True,,2025-07-11 02:00:00,
PRJ-004489,2025,,,,,,
PRJ-004490,2025,159924983.24,180039977.52,True,,2025-08-03 10:00:00,2025-10-02 10:00:00
PRJ-004491,2025,,,,,,
PRJ-004492,2025,,,,,,
PRJ-004493,2025,3999999.6,3999999.6,True,880000.0,2025-08-06 09:00:00,
PRJ-004494,2025,3099984.0,3090493.19,True,,2025-08-27 00:00:00,2025-10-01 00:00:00
PRJ-004495,2025,9833107.6,9833107.6,True,,2025-08-09 10:00:00,
PRJ-004496,2025,12000000.0,10816245.5,True,,2025-07-25 00:00:00,2025-08-09 00:00:00
PRJ-004497,2025,,,,,,
PRJ-004498,2025,,,,,,
PRJ-004499,2025,11280000.0,11280000.0,True,,2025-08-27 11:00:00,
PRJ-004500,2025,17318974.14,19714114.21,True,,2025-08-04 08:00:00,2025-09-30 08:00:00
PRJ-004501,2025,107229917.4,107229917.4,True,,2025-08-30 08:00:00,
PRJ-004502,2025,32552278.8,29616792.68,True,,2025-08-14 08:00:00,2025-09-30 08:00:00
PRJ-004503,2025,124059700.8,124059700.8,True,,2025-08-09 08:00:00,
PRJ-004504,2025,4005050.4,4005050.4,True,,2025-08-31 09:30:00,
PRJ-004505,2025,13605050.4,13605050.4,True,,2025-07-30 09:30:00,
PRJ-004506,2025,,,,,,
PRJ-004507,2025,,,,,,
PRJ-004508,2025,,,,,,
PRJ-004509,2025,1661160.0,1661160.0,True,,2025-08-31 10:00:00,
PRJ-004510,2025,6999999.6,6999999.6,True,,2025-08-28 09:00:00,
PRJ-004511,2025,11077759.2,11077759.2,True,,2025-08-23 09:00:00,
PRJ-004512,2025,3960000.0,3960000.0,True,,2025-08-30 15:00:00,
PRJ-004513,2025,4999999.2,4999999.2,True,,2025-07-15 13:30:00,
PRJ-004514,2025,42002000.4,42002000.4,True,,2025-08-05 11:00:00,
PRJ-004515,2025,,,,,,
PRJ-004516,2025,10183479.6,10183479.6,True,,2025-08-01 11:00:00,
PRJ-004517,2025,15570888.0,15570888.0,True,,2025-08-23 11:00:00,
PRJ-004518,2025,36854367.6,36854367.6,True,,2025-08-09 11:00:00,
PRJ-004519,2025,,,,,,
PRJ-004520,2025,6038691.36,6038691.36,True,,2025-08-04 08:30:00,
PRJ-004521,2025,,,,,,
PRJ-004522,2025,,,,,,
PRJ-004523,2025,7500000.0,6877908.86,True,,2025-08-04 09:00:00,2025-09-25 09:00:00
PRJ-004524,2025,1826035.2,1826035.2,True,,2025-07-28 11:00:00,
PRJ-004525,2025,479271.6,479271.6,True,,2025-08-07 08:00:00,
PRJ-004526,2025,3370014.0,3370014.0,True,,2025-08-20 08:00:00,
PRJ-004527,2025,20246730.0,18058074.9,True,,2025-08-24 09:00:00,2025-09-25 09:00:00
PRJ-004528,2025,77942857.2,77942857.2,True,,2025-08-05 11:00:00,
PRJ-004529,2025,32983536.0,35168115.02,True,,2025-08-17 08:00:00,2025-09-25 08:00:00
PRJ-004530,2025,,,,,,
PRJ-004531,2025,9999999.6,9999999.6,True,,2025-08-14 10:00:00,
PRJ-004532,2025,5996000.0,6665190.34,True,,2025-07-23 08:00:00,2025-09-24 08:00:00
PRJ-004533,2025,27322758.0,27322758.0,True,,2025-08-15 08:00:00,
PRJ-004534,2025,,,,,,
PRJ-004535,2025,294042676.31,285042438.8,True,,2025-07-17 11:00:00,2025-09-23 11:00:00
PRJ-004536,2025,1785399.6,2053317.51,True,,2025-08-25 08:00:00,2025-09-23 08:00:00
PRJ-004537,2025,8000000.4,8000000.4,True,,2025-08-16 10:00:00,
PRJ-004538,2025,,,,,,
PRJ-004539,2025,1339200.0,1339200.0,True,,2025-08-03 08:00:00,
PRJ-004540,2025,,,,,,
PRJ-004541,2025,519996.0,519996.0,True,,2025-07-31 08:00:00,
PRJ-004542,2025,86271009.62,86271009.62,True,,2025-07-30 11:00:00,
PRJ-004543,2025,4987880.4,4650291.36,True,,2025-08-22 09:00:00,2025-09-22 09:00:00
PRJ-004544,2025,3740072.66,3740072.66,True,,2025-08-19 11:00:00,
PRJ-004545,2025,65820560.0,65820560.0,True,,2025-08-20 11:00:00,
PRJ-004546,2025,2979048.0,2979048.0,True,,2025-08-21 09:30:00,
PRJ-004547,2025,4500000.0,4500000.0,True,,2025-07-19 08:30:00,
PRJ-004548,2025,8891234.4,8891234.4,True,,2025-06-24 08:00:00,
PRJ-004549,2025,2250636.0,2250636.0,True,,2025-07-12 08:00:00,
PRJ-004550,2025,6000000.0,5540318.56,True,,2025-08-14 15:00:00,2025-09-18 15:00:00
PRJ-004551,2025,,,,,,
PRJ-004552,2025,,,,,,
PRJ-004553,2025,1894200.0,1894200.0,True,,2025-08-15 08:00:00,
PRJ-004554,2025,4210200.0,4175586.51,True,,2025-06-21 08:00:00,2025-09-17 08:00:00
PRJ-004555,2025,2316000.0,2316000.0,True,,2025-07-22 08:00:00,
PRJ-004556,2025,7778422.51,7778422.51,True,,2025-06-21 11:00:00,
PRJ-004557,2025,2949999.6,2949999.6,True,,2025-07-06 08:00:00,
PRJ-004558,2025,,,,,,
PRJ-004559,2025,,,,,,
PRJ-004560,2025,,,,,,
PRJ-004561,2025,,,,,,
PRJ-004562,2025,115547820.0,115547820.0,True,131290.0,2025-08-15 11:00:00,
PRJ-004563,2025,3598744.8,3598744.8,True,,2025-07-08 08:00:00,
PRJ-004564,2025,12000000.0,14694778.95,True,,2025-07-11 10:00:00,2025-09-15 10:00:00
PRJ-004565,2025,,,,,,
PRJ-004566,2025,,,,,,
PRJ-004567,2025,0.0,0.0,True,,2025-07-07 08:30:00,
PRJ-004568,2025,148798.8,148798.8,True,,2025-08-13 08:00:00,
PRJ-004569,2025,3999960.0,3999960.0,True,,2025-07-09 10:00:00,
PRJ-004570,2025,228032.4,228032.4,True,,2025-07-03 11:00:00,
PRJ-004571,2025,145796.4,145796.4,True,,2025-07-20 11:00:00,
PRJ-004572,2025,27690.0,24759.19,True,,2025-07-02 11:00:00,2025-09-14 11:00:00
PRJ-004573,2025,155560587.37,140392651.85,True,200000.0,2025-08-02 09:00:00,2025-09-14 09:00:00
PRJ-004574,2025,6000000.0,5816487.75,True,,2025-07-05 11:00:00,2025-09-11 11:00:00
PRJ-004575,2025,3000000.0,3000000.0,True,,2025-07-31 10:00:00,
PRJ-004576,2025,7070400.0,7159825.37,True,,2025-06-28 10:00:00,2025-07-13 10:00:00
PRJ-004577,2025,1084623.6,1123627.4,True,,2025-07-17 12:00:00,2025-09-11 12:00:00
PRJ-004578,2025,118807616.4,118807616.4,True,,2025-08-03 11:00:00,
PRJ-004579,2025,38095137.6,37545134.16,True,,2025-07-04 08:00:00,2025-08-20 08:00:00
PRJ-004580,2025,38538201.06,38538201.06,True,,2025-07-06 11:30:00,
PRJ-004581,2025,27418599.6,27418599.6,True,,2025-06-27 10:00:00,
PRJ-004582,2025,23356807.2,25644846.85,True,,2025-06-20 09:00:00,2025-09-11 09:00:00
PRJ-004583,2025,17950976.44,17950976.44,True,,2025-08-11 08:00:00,
PRJ-004584,2025,3960000.0,3960000.0,True,,2025-08-10 01:00:00,
PRJ-004585,2025,1399920.0,1734837.97,True,,2025-07-02 08:00:00,2025-09-09 08:00:00
PRJ-004586,2025,4494224.8,4494224.8,True,,2025-06-14 08:00:00,
PRJ-004587,2025,4810720.8,4810720.8,True,,2025-06-26 08:00:00,
PRJ-004588,2025,7995600.0,7617533.96,True,,2025-07-31 09:00:00,2025-09-09 09:00:00
PRJ-004589,2025,7111534.8,7111534.8,True,,2025-07-15 10:30:00,
PRJ-004590,2025,244944950.4,244944950.4,True,,2025-06-18 10:00:00,
PRJ-004591,2025,140400000.0,140400000.0,True,,2025-07-02 10:00:00,
PRJ-004592,2025,7259220.0,6610034.87,True,,2025-07-08 08:00:00,2025-09-09 08:00:00
PRJ-004593,2025,,,,,,
PRJ-004594,2025,85796000.0,85796000.0,True,,2025-08-10 08:00:00,
PRJ-004595,2025,2952000.0,2952000.0,True,,2025-07-23 12:30:00,
PRJ-004596,2025,256000.8,237724.17,True,,2025-06-25 09:00:00,2025-09-08 09:00:00
PRJ-004597,2025,,,,,,
PRJ-004598,2025,5418000.0,5418000.0,True,51999.99,2025-06-10 10:00:00,
PRJ-004599,2025,10062000.0,10062000.0,True,,2025-06-15 10:00:00,
PRJ-004600,2025,4644000.0,4644000.0,True,,2025-07-09 10:00:00,
PRJ-004601,2025,238800000.0,238800000.0,True,,2025-07-13 11:00:00,
PRJ-004602,2025,,,,,,
PRJ-004603,2025,5280000.0,5280000.0,True,,2025-07-30 09:00:00,
PRJ-004604,2025,1062000.0,943699.35,True,,2025-08-03 09:00:00,2025-09-03 09:00:00
PRJ-004605,2025,7302000.0,8683156.97,True,,2025-08-02 09:00:00,2025-09-03 09:00:00
PRJ-004606,2025,960000.0,960000.0,True,,2025-06-10 09:00:00,
PRJ-004607,2025,5000000.4,5000000.4,True,,2025-06-21 10:30:00,
PRJ-004608,2025,12000000.0,12000000.0,True,,2025-06-22 11:00:00,
PRJ-004609,2025,1317114.0,1340318.16,True,,2025-07-24 08:00:00,2025-09-03 08:00:00
PRJ-004610,2025,509478811.2,494236487.23,True,,2025-07-12 10:30:00,2025-09-03 10:30:00
PRJ-004611,2025,,,,,,
PRJ-004612,2025,42924684.0,42924684.0,True,,2025-07-12 09:00:00,
PRJ-004613,2025,,,,,,
PRJ-004614,2025,,,,,,
PRJ-004615,2025,,,,,,
PRJ-004616,2025,,,,,,
PRJ-004617,2025,1499815.2,1499815.2,True,,2025-06-24 02:00:00,
PRJ-004618,2025,2499999.6,2499999.6,True,,2025-07-23 02:30:00,
PRJ-004619,2025,1974480.0,1974480.0,True,,2025-06-13 10:00:00,
PRJ-004620,2025,30116880.0,33538309.69,True,,2025-07-22 09:00:00,2025-09-02 09:00:00
PRJ-004621,2025,,,,,,
PRJ-004622,2025,7500000.0,7500000.0,True,,2025-07-14 10:00:00,
PRJ-004623,2025,,,,,,
PRJ-004624,2025,11120000.4,11120000.4,True,,2025-06-13 10:00:00,
PRJ-004625,2025,5840096.4,5840096.4,True,,2025-08-01 10:00:00,
PRJ-004626,2025,238260000.0,238260000.0,True,,2025-06-08 11:00:00,
PRJ-004627,2025,125010993.6,125010993.6,True,,2025-07-27 08:30:00,
PRJ-004628,2025,41998364.4,43909435.62,True,,2025-06-27 11:00:00,2025-08-09 11:00:00
PRJ-004629,2025,950833.2,1113953.95,True,,2025-07-23 08:00:00,2025-08-28 08:00:00
PRJ-004630,2025,1920472.8,1920472.8,True,,2025-06-16 08:00:00,
PRJ-004631,2025,969639.6,969639.6,True,,2025-07-12 08:00:00,
PRJ-004632,2025,1945948.08,2071764.89,True,,2025-06-24 11:30:00,2025-08-28 11:30:00
PRJ-004633,2025,51658.56,51658.56,True,,2025-05-31 08:00:00,
PRJ-004634,2025,34220.88,34220.88,True,,2025-07-29 08:00:00,
PRJ-004635,2025,39774.24,49228.03,True,,2025-07-01 08:00:00,2025-08-28 08:00:00
PRJ-004636,2025,24533.28,24533.28,True,,2025-07-04 08:00:00,
PRJ-004637,2025,125220.82,125220.82,True,,2025-07-21 08:00:00,
PRJ-004638,2025,39902.54,39902.54,True,,2025-07-10 08:00:00,
PRJ-004639,2025,2325.02,2700.39,True,,2025-07-18 08:00:00,2025-08-19 08:00:00
PRJ-004640,2025,157541.76,157541.76,True,,2025-07-23 08:00:00,
PRJ-004641,2025,26021.74,26021.74,True,,2025-07-13 08:00:00,
PRJ-004642,2025,117482.4,117482.4,True,,2025-07-05 08:00:00,
PRJ-004643,2025,33893.64,33893.64,True,,2025-07-05 08:00:00,
PRJ-004644,2025,23250.24,23250.24,True,,2025-07-11 08:00:00,
PRJ-004645,2025,11751.48,13730.88,True,,2025-06-26 08:00:00,2025-08-28 08:00:00
PRJ-004646,2025,9942.91,10439.16,True,,2025-07-01 08:00:00,2025-08-28 08:00:00
PRJ-004647,2025,5598.72,5598.72,True,,2025-07-14 08:00:00,
PRJ-004648,2025,39004.61,44661.04,True,,2025-06-28 08:00:00,2025-08-06 08:00:00
PRJ-004649,2025,4652.64,4652.64,True,,2025-06-10 08:00:00,
PRJ-004650,2025,12669.12,13029.52,True,,2025-07-27 08:00:00,2025-08-28 08:00:00
PRJ-004651,2025,3183938.99,3183938.99,True,,2025-07-03 08:00:00,
PRJ-004652,2025,50544.0,50544.0,True,,2025-06-03 08:00:00,
PRJ-004653,2025,71020.8,71020.8,True,,2025-06-04 08:00:00,
PRJ-004654,2025,51645.6,51645.6,True,,2025-07-06 08:00:00,
PRJ-004655,2025,56537.74,59876.47,True,,2025-07-29 08:00:00,2025-08-28 08:00:00
PRJ-004656,2025,96876.0,96876.0,True,,2025-06-29 08:00:00,
PRJ-004657,2025,387244.8,387244.8,True,,2025-07-06 08:00:00,
PRJ-004658,2025,1719883.92,1719883.92,True,,2025-06-29 08:00:00,
PRJ-004659,2025,785064.96,785064.96,True,,2025-06-04 08:00:00,
PRJ-004660,2025,50126.84,50126.84,True,,2025-07-12 08:00:00,
PRJ-004661,2025,327005.76,364757.73,True,,2025-07-22 08:00:00,2025-08-28 08:00:00
PRJ-004662,2025,1030397.76,1030397.76,True,,2025-07-13 08:00:00,
PRJ-004663,2025,392571.36,392571.36,True,,2025-07-08 08:00:00,
PRJ-004664,2025,1018850.4,1018850.4,True,,2025-06-20 08:00:00,
PRJ-004665,2025,15496.01,15496.01,True,,2025-06-09 08:00:00,
PRJ-004666,2025,64566.72,64566.72,True,,2025-06-01 08:00:00,
PRJ-004667,2025,212811.91,212811.91,True,,2025-06-23 08:00:00,
PRJ-004668,2025,51653.38,49311.75,True,,2025-06-10 08:00:00,2025-07-11 08:00:00
PRJ-004669,2025,16270.81,17773.01,True,,2025-06-08 08:00:00,2025-08-28 08:00:00
PRJ-004670,2025,5069.69,4720.72,True,,2025-05-31 08:00:00,2025-08-28 08:00:00
PRJ-004671,2025,1678.74,1678.74,True,,2025-07-21 08:00:00,
PRJ-004672,2025,41322.7,41322.7,True,,2025-06-05 08:00:00,
PRJ-004673,2025,253101.54,314117.54,True,,2025-07-01 08:00:00,2025-08-12 08:00:00
PRJ-004674,2025,483647.77,566579.14,True,,2025-07-22 08:00:00,2025-08-28 08:00:00
PRJ-004675,2025,421233.31,421233.31,True,,2025-07-15 08:00:00,
PRJ-004676,2025,71020.8,71020.8,True,,2025-07-21 08:00:00,
PRJ-004677,2025,78506.5,78506.5,True,,2025-06-09 08:00:00,
PRJ-004678,2025,237608.64,237608.64,True,,2025-07-23 08:00:00,
PRJ-004679,2025,483647.77,483647.77,True,,2025-07-15 08:00:00,
PRJ-004680,2025,445510.37,520180.96,True,,2025-07-29 08:00:00,2025-08-28 08:00:00
PRJ-004681,2025,64540.8,64540.8,True,,2025-06-20 08:00:00,
PRJ-004682,2025,83644.87,84036.14,True,,2025-05-31 08:00:00,2025-08-28 08:00:00
PRJ-004683,2025,51710.4,63792.67,True,,2025-07-19 08:00:00,2025-08-28 08:00:00
PRJ-004684,2025,38737.44,38737.44,True,,2025-06-10 08:00:00,
PRJ-004685,2025,9297.5,9297.5,True,,2025-05-31 08:00:00,
PRJ-004686,2025,16472.4,16472.4,True,,2025-07-10 08:00:00,
PRJ-004687,2025,39795.79,39795.79,True,,2025-06-20 08:00:00,
PRJ-004688,2025,101403.84,101403.84,True,,2025-07-04 08:00:00,
PRJ-004689,2025,276600.74,276600.74,True,,2025-06-13 08:00:00,
PRJ-004690,2025,167870.88,186839.96,True,,2025-06-28 08:00:00,2025-08-28 08:00:00
PRJ-004691,2025,254756.16,254756.16,True,,2025-06-10 08:00:00,
PRJ-004692,2025,344738.46,344738.46,True,,2025-07-11 08:00:00,
PRJ-004693,2025,22819.68,22819.68,True,,2025-06-01 08:00:00,
PRJ-004694,2025,39921.72,39921.72,True,,2025-07-27 08:00:00,
PRJ-004695,2025,16945.58,18843.23,True,,2025-06-24 08:00:00,2025-07-10 08:00:00
PRJ-004696,2025,147020.3,147020.3,True,,2025-06-24 08:00:00,
PRJ-004697,2025,11802163.69,11802163.69,True,,2025-06-04 08:00:00,
PRJ-004698,2025,445525.92,445525.92,True,,2025-06-18 08:00:00,
PRJ-004699,2025,60755959.38,75792106.29,True,,2025-07-03 08:00:00,2025-07-19 08:00:00
PRJ-004700,2025,,,,,,
PRJ-004701,2025,12000000.0,12000000.0,True,,2025-06-27 11:00:00,
PRJ-004702,2025,11280000.0,11280000.0,True,,2025-07-28 11:00:00,
PRJ-004703,2025,228032.4,228032.4,True,,2025-07-11 14:00:00,
PRJ-004704,2025,145796.4,173754.77,True,,2025-07-12 14:00:00,2025-08-27 14:00:00
PRJ-004705,2025,27690.0,27690.0,True,,2025-06-30 14:00:00,
PRJ-004706,2025,4529952.0,4529952.0,True,,2025-07-29 14:00:00,
PRJ-004707,2025,6434470.8,7371452.53,True,,2025-07-21 14:00:00,2025-08-13 14:00:00
PRJ-004708,2025,1503000.0,1755264.68,True,,2025-06-04 14:00:00,2025-08-27 14:00:00
PRJ-004709,2025,4900309.2,4900309.2,True,,2025-07-24 08:00:00,
PRJ-004710,2025,9833427.6,9860111.17,True,,2025-07-13 09:00:00,2025-08-27 09:00:00
PRJ-004711,2025,64946400.0,64946400.0,True,,2025-07-10 11:00:00,
PRJ-004712,2025,199999999.99,218802807.04,True,,2025-07-26 10:00:00,2025-08-27 10:00:00
PRJ-004713,2025,21600000.0,21600000.0,True,,2025-07-04 08:30:00,
PRJ-004714,2025,42041600.0,42041600.0,True,,2025-06-24 09:30:00,
PRJ-004715,2025,,,,,,
PRJ-004716,2025,2499600.0,2499600.0,True,,2025-06-05 08:00:00,
PRJ-004717,2025,1398787.2,1398787.2,True,,2025-07-17 08:00:00,
PRJ-004718,2025,2830800.0,2830800.0,True,,2025-06-29 10:00:00,
PRJ-004719,2025,301279.2,274033.97,True,,2025-07-25 09:00:00,2025-08-26 09:00:00
PRJ-004720,2025,416299.2,416299.2,True,,2025-06-14 09:00:00,
PRJ-004721,2025,547440.0,547440.0,True,,2025-06-14 09:00:00,
PRJ-004722,2025,751867.2,751867.2,True,,2025-07-05 09:00:00,
PRJ-004723,2025,3595626.0,3595626.0,True,,2025-07-20 09:00:00,
PRJ-004724,2025,276660.0,271831.43,True,,2025-07-08 09:00:00,2025-08-18 09:00:00
PRJ-004725,2025,1796102.4,1570666.48,True,,2025-07-25 09:00:00,2025-08-26 09:00:00
PRJ-004726,2025,179864356.8,179864356.8,True,,2025-07-23 08:00:00,
PRJ-004727,2025,937128.0,970728.14,True,,2025-06-10 08:30:00,2025-08-25 08:30:00
PRJ-004728,2025,3956527.68,4313350.95,True,,2025-07-18 08:30:00,2025-08-25 08:30:00
PRJ-004729,2025,2031846.96,2031846.96,True,,2025-07-11 08:30:00,
PRJ-004730,2025,8555042.64,8555042.64,True,,2025-07-14 08:30:00,
PRJ-004731,2025,1629540.0,1629540.0,True,,2025-07-26 08:30:00,
PRJ-004732,2025,7496080.8,7496080.8,True,,2025-07-21 08:00:00,
PRJ-004733,2025,11340000.0,11340000.0,True,,2025-06-10 10:00:00,
PRJ-004734,2025,599040.0,599040.0,True,,2025-06-10 10:00:00,
PRJ-004735,2025,37347840.0,37347840.0,True,,2025-07-02 10:00:00,
PRJ-004736,2025,36748800.0,36748800.0,True,,2025-06-07 10:00:00,
PRJ-004737,2025,179807512.56,179807512.56,True,,2025-07-05 08:00:00,
PRJ-004738,2025,145882585.03,145882585.03,True,,2025-06-24 08:00:00,
PRJ-004739,2025,,,,,,
PRJ-004740,2025,,,,,,
PRJ-004741,2025,,,,,,
PRJ-004742,2025,13998537.6,13998537.6,True,,2025-06-04 12:00:00,
PRJ-004743,2025,2112343.2,2112343.2,True,,2025-06-21 00:00:00,
PRJ-004744,2025,8848594.8,8538605.53,True,,2025-05-30 09:00:00,2025-07-11 09:00:00
PRJ-004745,2025,5142660.0,5142660.0,True,,2025-06-06 09:00:00,
PRJ-004746,2025,5942200.0,5942200.0,True,,2025-07-11 10:00:00,
PRJ-004747,2025,9999999.6,9999999.6,True,,2025-07-06 08:00:00,
PRJ-004748,2025,5996000.0,5996000.0,True,,2025-07-16 08:00:00,
PRJ-004749,2025,4106281.67,4106281.67,True,,2025-05-28 08:00:00,
PRJ-004750,2025,3480000.0,3480000.0,True,,2025-06-03 10:00:00,
PRJ-004751,2025,805860.0,805860.0,True,,2025-07-07 10:00:00,
PRJ-004752,2025,38714005.2,42109913.31,True,,2025-06-01 08:00:00,2025-07-24 08:00:00
PRJ-004753,2025,3740072.66,3740072.66,True,,2025-06-21 11:00:00,
PRJ-004754,2025,1420734.0,1420734.0,True,,2025-06-06 00:00:00,
PRJ-004755,2025,911493.6,1003882.43,True,,2025-05-27 00:00:00,2025-08-20 00:00:00
PRJ-004756,2025,13053470.4,13053470.4,True,,2025-07-04 10:00:00,
PRJ-004757,2025,2880000.0,2880000.0,True,,2025-07-06 08:00:00,
PRJ-004758,2025,211992000.0,231574463.89,True,,2025-07-14 11:00:00,2025-08-19 11:00:00
PRJ-004759,2025,4810720.8,4810720.8,True,,2025-07-14 08:00:00,
PRJ-004760,2025,5416104.0,5271472.73,True,,2025-07-19 08:00:00,2025-08-14 08:00:00
PRJ-004761,2025,88702845.6,100346434.32,True,,2025-05-25 02:30:00,2025-08-18 02:30:00
PRJ-004762,2025,1998960.07,1998960.07,True,,2025-06-18 08:30:00,
PRJ-004763,2025,2499999.6,2499999.6,True,,2025-05-29 10:00:00,
PRJ-004764,2025,12000000.0,12000000.0,True,,2025-05-20 10:00:00,
PRJ-004765,2025,60070480.0,67343995.36,True,,2025-05-29 10:00:00,2025-07-04 10:00:00
PRJ-004766,2025,,,,,,
PRJ-004767,2025,33492522.0,31567057.73,True,,2025-05-24 08:00:00,2025-06-14 08:00:00
PRJ-004768,2025,68034766.8,68034766.8,True,,2025-05-29 10:00:00,
PRJ-004769,2025,,,,,,
PRJ-004770,2025,3480000.0,3480000.0,True,,2025-06-24 12:30:00,
PRJ-004771,2025,8168010.0,8168010.0,True,,2025-07-10 10:00:00,
PRJ-004772,2025,,,,,,
PRJ-004773,2025,9831600.0,11351207.28,True,,2025-05-31 10:00:00,2025-08-13 10:00:00
PRJ-004774,2025,5150000.4,5391004.73,True,,2025-06-10 10:00:00,2025-08-13 10:00:00
PRJ-004775,2025,6234892.8,6721465.57,True,,2025-06-23 08:30:00,2025-07-30 08:30:00
PRJ-004776,2025,4743987.6,4743987.6,True,,2025-07-03 08:30:00,
PRJ-004777,2025,2099924.4,2099924.4,True,,2025-07-07 09:00:00,
PRJ-004778,2025,1600000.0,1439986.45,True,,2025-06-24 08:00:00,2025-08-13 08:00:00
PRJ-004779,2025,,,,,,
PRJ-004780,2025,3598744.8,3598744.8,True,,2025-05-20 08:00:00,
PRJ-004781,2025,202364941.2,202364941.2,True,,2025-05-21 11:00:00,
PRJ-004782,2025,300000000.0,287589605.69,True,,2025-06-28 08:00:00,2025-08-08 08:00:00
PRJ-004783,2025,3600000.0,3600000.0,True,,2025-05-24 08:30:00,
PRJ-004784,2025,4800000.0,4800000.0,True,,2025-06-13 08:30:00,
PRJ-004785,2025,1200000.0,1200000.0,True,,2025-06-13 08:30:00,
PRJ-004786,2025,11674125.6,14214548.68,True,,2025-06-10 10:00:00,2025-08-11 10:00:00
PRJ-004787,2025,12647728.82,14567164.41,True,,2025-06-14 08:00:00,2025-08-11 08:00:00
PRJ-004788,2025,1499815.2,1499815.2,True,,2025-06-15 12:00:00,
PRJ-004789,2025,,,,,,
PRJ-004790,2025,6609212.0,6609212.0,True,,2025-06-07 08:00:00,
PRJ-004791,2025,2830800.0,2830800.0,True,,2025-05-19 10:00:00,
PRJ-004792,2025,16804056.0,16804056.0,True,,2025-05-27 10:00:00,
PRJ-004793,2025,0.0,0.0,True,,2025-06-20 12:00:00,2025-07-21 12:00:00
PRJ-004794,2025,,,,,,
PRJ-004795,2025,,,,,,
PRJ-004796,2025,5598439.2,5598439.2,True,,2025-06-06 10:00:00,
PRJ-004797,2025,,,,,,
PRJ-004798,2025,1804105.2,1804105.2,True,,2025-06-12 08:00:00,
PRJ-004799,2025,6984000.0,6984000.0,True,,2025-07-09 10:00:00,
PRJ-004800,2025,,,,,,
PRJ-004801,2025,4541745.6,4541745.6,True,,2025-06-19 11:00:00,
PRJ-004802,2025,4200000.0,4200000.0,True,,2025-07-05 10:00:00,
PRJ-004803,2025,299999928.0,299999928.0,True,,2025-06-12 17:00:00,
PRJ-004804,2025,140400000.0,140400000.0,True,,2025-06-02 10:00:00,
PRJ-004805,2025,7109400.0,7109400.0,True,,2025-06-10 10:00:00,
PRJ-004806,2025,,,,,,
PRJ-004807,2025,805860.0,940078.16,True,,2025-05-20 10:00:00,2025-08-05 10:00:00
PRJ-004808,2025,8640000.0,8640000.0,True,,2025-05-17 08:00:00,
PRJ-004809,2025,28418850.0,28418850.0,True,,2025-05-10 15:30:00,
PRJ-004810,2025,6000000.0,6000000.0,True,,2025-06-15 08:30:00,
PRJ-004811,2025,12000000.0,12000000.0,True,,2025-06-15 08:30:00,
PRJ-004812,2025,6000000.0,6000000.0,True,,2025-05-31 08:30:00,
PRJ-004813,2025,143871999.6,143871999.6,True,,2025-05-30 10:00:00,
PRJ-004814,2025,,,,,,
PRJ-004815,2025,2498888.4,2498888.4,True,,2025-07-01 09:00:00,
PRJ-004816,2025,268888.08,268888.08,True,,2025-06-29 08:00:00,
PRJ-004817,2025,84633.6,84633.6,True,,2025-07-04 08:00:00,
PRJ-004818,2025,,,,,,
PRJ-004819,2025,3600000.0,3600000.0,True,,2025-06-05 11:00:00,
PRJ-004820,2025,9960007.2,9960007.2,True,,2025-05-05 15:00:00,
PRJ-004821,2025,2400000.0,2400000.0,True,,2025-06-13 12:00:00,
PRJ-004822,2025,19558543.76,19558543.76,True,,2025-06-03 11:00:00,
PRJ-004823,2025,8499650.4,8499650.4,True,,2025-05-23 11:00:00,
PRJ-004824,2025,95383485.6,102358271.66,True,,2025-05-11 00:00:00,2025-07-24 00:00:00
PRJ-004825,2025,11065423.2,11065423.2,True,,2025-06-16 10:00:00,
PRJ-004826,2025,45016537.0,45016537.0,True,,2025-06-15 08:00:00,
PRJ-004827,2025,139261743.6,139261743.6,True,,2025-05-18 10:00:00,
PRJ-004828,2025,5270000.4,5270000.4,True,,2025-06-27 10:00:00,
PRJ-004829,2025,89412.0,89412.0,True,,2025-05-01 09:00:00,
PRJ-004830,2025,109804.8,109804.8,True,,2025-06-10 09:00:00,
PRJ-004831,2025,176472.0,176472.0,True,,2025-05-12 09:00:00,
PRJ-004832,2025,4926.0,4926.0,True,,2025-05-05 09:00:00,
PRJ-004833,2025,4329.6,4329.6,True,,2025-06-12 09:00:00,
PRJ-004834,2025,373.2,373.2,True,,2025-06-24 09:00:00,
PRJ-004835,2025,14400.0,14400.0,True,,2025-05-17 09:00:00,
PRJ-004836,2025,169413.6,169413.6,True,,2025-06-13 09:00:00,
